date,track,venue,state
2024-07-27,Bundaberg,Bundaberg,QLD
2024-07-27,Caulfield,Caulfield,VIC
2024-07-27,Charters Towers,Charters Towers,QLD
2024-07-27,Doomben,Doomben,QLD
2024-07-27,Gold Coast Poly,Gold Coast,QLD
2024-07-27,Julia Creek,Julia Creek,QLD
2024-07-27,Longreach,Longreach,QLD
2024-07-27,Morphettville,Morphettville,SA
2024-07-27,Murtoa,Murtoa,VIC
2024-07-27,Toowoomba,Toowoomba,QLD
2024-07-28,Casterton,Casterton,VIC
2024-07-28,Gawler,Gawler,SA
2024-07-28,Sale,Sale,VIC
2024-07-28,Townsville,Townsville,QLD
2024-07-29,Pakenham Synthetic,Pakenham,VIC
2024-07-30,Ballarat Synthetic,Ballarat,VIC
2024-07-30,Rockhampton,Rockhampton,QLD
2024-07-31,Balaklava,Balaklava,SA
2024-07-31,Doomben,Doomben,QLD
2024-07-31,Sandown-Hillside,Sandown,VIC
2024-08-01,Cairns,Cairns,QLD
2024-08-01,Cranbourne,Cranbourne,VIC
2024-08-02,Ballarat Synthetic,Ballarat,VIC
2024-08-02,Ipswich,Ipswich,QLD
2024-08-02,Swan Hill,Swan Hill,VIC
2024-08-03,Corfield,Corfield,QLD
2024-08-03,Doomben,Doomben,QLD
2024-08-03,Flemington,Flemington,VIC
2024-08-03,Gold Coast Poly,Gold Coast,QLD
2024-08-03,Hamilton,Hamilton,VIC
2024-08-03,Murray Bridge GH,Murray Bridge GH,SA
2024-08-03,Nanango,Nanango,QLD
2024-08-03,Roma,Roma,QLD
2024-08-03,Roxby Downs,Roxby Downs,SA
2024-08-03,Tambo,Tambo,QLD
2024-08-03,Toowoomba,Toowoomba,QLD
2024-08-03,Townsville,Townsville,QLD
2024-08-03,Yeppoon,Yeppoon,QLD
2024-08-04,Sandown-Lakeside,Sandown,VIC
2024-08-04,Sunshine Coast,Sunshine Coast,QLD
2024-08-04,Wodonga,Wodonga,VIC
2024-08-05,Dalby,Dalby,QLD
2024-08-05,Pakenham Synthetic,Pakenham,VIC
2024-08-06,Ballarat Synthetic,Ballarat,VIC
2024-08-07,Doomben,Doomben,QLD
2024-08-07,Gawler,Gawler,SA
2024-08-07,Sandown-Lakeside,Sandown,VIC
2024-08-08,Ballarat,Ballarat,VIC
2024-08-08,Mt Isa,Mt Isa,QLD
2024-08-09,Geelong,Geelong,VIC
2024-08-09,Ipswich,Ipswich,QLD
2024-08-09,Mt Gambier,Mt Gambier,SA
2024-08-10,Charleville,Charleville,QLD
2024-08-10,Gladstone,Gladstone,QLD
2024-08-10,Innisfail,Innisfail,QLD
2024-08-10,Mackay,Mackay,QLD
2024-08-10,Mildura,Mildura,VIC
2024-08-10,Moonee Valley,Moonee Valley,VIC
2024-08-10,Morphettville,Morphettville,SA
2024-08-10,Muttaburra,Muttaburra,QLD
2024-08-10,Sunshine Coast,Sunshine Coast,QLD
2024-08-10,Toowoomba,Toowoomba,QLD
2024-08-11,Casterton,Casterton,VIC
2024-08-11,Echuca,Echuca,VIC
2024-08-11,Sunshine Coast Poly,Sunshine Coast,QLD
2024-08-12,Beaudesert,Beaudesert,QLD
2024-08-12,Pakenham Synthetic,Pakenham,VIC
2024-08-13,Ballarat Synthetic,Ballarat,VIC
2024-08-14,Murray Bridge GH,Murray Bridge GH,SA
2024-08-14,Sandown-Lakeside,Sandown,VIC
2024-08-15,Rockhampton,Rockhampton,QLD
2024-08-15,Terang,Terang,VIC
2024-08-16,Ballarat Synthetic,Ballarat,VIC
2024-08-17,Bowen,Bowen,QLD
2024-08-17,Cairns,Cairns,QLD
2024-08-17,Caulfield,Caulfield,VIC
2024-08-17,Cunnamulla,Cunnamulla,QLD
2024-08-17,Doomben,Doomben,QLD
2024-08-17,Gold Coast Poly,Gold Coast,QLD
2024-08-17,Gympie,Gympie,QLD
2024-08-17,Longreach,Longreach,QLD
2024-08-17,Morphettville Parks,Morphettville,SA
2024-08-17,Quorn,Quorn,SA
2024-08-17,Richmond,Richmond,QLD
2024-08-17,Toowoomba,Toowoomba,QLD
2024-08-17,Warracknabeal,Warracknabeal,VIC
2024-08-18,Bendigo,Bendigo,VIC
2024-08-18,Moe,Moe,VIC
2024-08-18,Sunshine Coast Poly,Sunshine Coast,QLD
2024-08-19,Ipswich,Ipswich,QLD
2024-08-19,Pakenham Synthetic,Pakenham,VIC
2024-08-20,Ballarat Synthetic,Ballarat,VIC
2024-08-20,Gatton,Gatton,QLD
2024-08-21,Balaklava,Balaklava,SA
2024-08-21,Sandown-Lakeside,Sandown,VIC
2024-08-21,Sunshine Coast,Sunshine Coast,QLD
2024-08-22,Mackay,Mackay,QLD
2024-08-22,Sale,Sale,VIC
2024-08-23,Geelong,Geelong,VIC
2024-08-23,Ipswich,Ipswich,QLD
2024-08-24,Aramac,Aramac,QLD
2024-08-24,Cairns,Cairns,QLD
2024-08-24,Dingo,Dingo,QLD
2024-08-24,Doomben,Doomben,QLD
2024-08-24,Gold Coast Poly,Gold Coast,QLD
2024-08-24,Moonee Valley,Moonee Valley,VIC
2024-08-24,Morphettville Parks,Morphettville,SA
2024-08-24,Mt Isa,Mt Isa,QLD
2024-08-24,Roma,Roma,QLD
2024-08-24,Toowoomba,Toowoomba,QLD
2024-08-24,Wangaratta,Wangaratta,VIC
2024-08-25,Ballarat,Ballarat,VIC
2024-08-25,Kilcoy,Kilcoy,QLD
2024-08-25,Pakenham Synthetic,Pakenham,VIC
2024-08-26,Horsham,Horsham,VIC
2024-08-27,Home Hill,Home Hill,QLD
2024-08-27,Seymour,Seymour,VIC
2024-08-28,Sandown-Hillside,Sandown,VIC
2024-08-28,Strathalbyn,Strathalbyn,SA
2024-08-28,Sunshine Coast,Sunshine Coast,QLD
2024-08-29,Bendigo,Bendigo,VIC
2024-08-29,Rockhampton,Rockhampton,QLD
2024-08-30,Naracoorte,Naracoorte,SA
2024-08-30,Pakenham Synthetic,Pakenham,VIC
2024-08-30,Warwick,Warwick,QLD
2024-08-31,Betoota,Betoota,QLD
2024-08-31,Bundaberg,Bundaberg,QLD
2024-08-31,Caulfield,Caulfield,VIC
2024-08-31,Doomben,Doomben,QLD
2024-08-31,Gold Coast Poly,Gold Coast,QLD
2024-08-31,Julia Creek,Julia Creek,QLD
2024-08-31,Mareeba,Mareeba,QLD
2024-08-31,Morphettville,Morphettville,SA
2024-08-31,Springsure,Springsure,QLD
2024-08-31,Toowoomba,Toowoomba,QLD
2024-08-31,Warra,Warra,QLD
2024-08-31,Warracknabeal,Warracknabeal,VIC
2024-09-01,Casterton,Casterton,VIC
2024-09-01,Geelong,Geelong,VIC
2024-09-01,Port Augusta,Port Augusta,SA
2024-09-01,Sunshine Coast,Sunshine Coast,QLD
2024-09-03,Benalla,Benalla,VIC
2024-09-03,Gatton,Gatton,QLD
2024-09-04,Murray Bridge GH,Murray Bridge GH,SA
2024-09-04,Sandown-Hillside,Sandown,VIC
2024-09-04,Sunshine Coast,Sunshine Coast,QLD
2024-09-05,Cranbourne,Cranbourne,VIC
2024-09-05,Mackay,Mackay,QLD
2024-09-06,Birdsville,Birdsville,QLD
2024-09-06,Mornington,Mornington,VIC
2024-09-07,Birdsville,Birdsville,QLD
2024-09-07,Doomben,Doomben,QLD
2024-09-07,Emerald,Emerald,QLD
2024-09-07,Gold Coast,Gold Coast,QLD
2024-09-07,Goondiwindi,Goondiwindi,QLD
2024-09-07,Mildura,Mildura,VIC
2024-09-07,Moonee Valley,Moonee Valley,VIC
2024-09-07,Morphettville Parks,Morphettville,SA
2024-09-07,Nanango,Nanango,QLD
2024-09-07,Prairie,Prairie,QLD
2024-09-07,Surat,Surat,QLD
2024-09-07,Toowoomba,Toowoomba,QLD
2024-09-08,Bendigo,Bendigo,VIC
2024-09-08,Sunshine Coast,Sunshine Coast,QLD
2024-09-09,Bairnsdale,Bairnsdale,VIC
2024-09-10,Tatura,Tatura,VIC
2024-09-10,Yeppoon,Yeppoon,QLD
2024-09-11,Balaklava,Balaklava,SA
2024-09-11,Doomben,Doomben,QLD
2024-09-11,Sale,Sale,VIC
2024-09-12,Beaudesert,Beaudesert,QLD
2024-09-12,Warrnambool,Warrnambool,VIC
2024-09-13,Bordertown,Bordertown,SA
2024-09-13,Cairns,Cairns,QLD
2024-09-13,Geelong,Geelong,VIC
2024-09-14,Bedourie,Bedourie,QLD
2024-09-14,Cairns,Cairns,QLD
2024-09-14,Cloncurry,Cloncurry,QLD
2024-09-14,Donald,Donald,VIC
2024-09-14,Eagle Farm,Eagle Farm,QLD
2024-09-14,Flemington,Flemington,VIC
2024-09-14,Gold Coast Poly,Gold Coast,QLD
2024-09-14,Morphettville,Morphettville,SA
2024-09-14,Morven,Morven,QLD
2024-09-14,Thangool,Thangool,QLD
2024-09-14,Toowoomba,Toowoomba,QLD
2024-09-15,Halidon,Halidon,SA
2024-09-15,Seymour,Seymour,VIC
2024-09-15,Sunshine Coast,Sunshine Coast,QLD
2024-09-16,Hamilton,Hamilton,VIC
2024-09-17,Mackay,Mackay,QLD
2024-09-17,Wodonga,Wodonga,VIC
2024-09-18,Doomben,Doomben,QLD
2024-09-18,Murray Bridge GH,Murray Bridge GH,SA
2024-09-18,Sandown-Hillside,Sandown,VIC
2024-09-19,Cranbourne,Cranbourne,VIC
2024-09-19,Ipswich,Ipswich,QLD
2024-09-20,Ballarat,Ballarat,VIC
2024-09-20,Eagle Farm,Eagle Farm,QLD
2024-09-20,Ewan,Ewan,QLD
2024-09-20,Twin Hills,Twin Hills,QLD
2024-09-21,Caulfield,Caulfield,VIC
2024-09-21,Dalby,Dalby,QLD
2024-09-21,Echuca,Echuca,VIC
2024-09-21,Ewan,Ewan,QLD
2024-09-21,Gold Coast,Gold Coast,QLD
2024-09-21,Gympie,Gympie,QLD
2024-09-21,Morphettville Parks,Morphettville,SA
2024-09-21,Talwood,Talwood,QLD
2024-09-21,Twin Hills,Twin Hills,QLD
2024-09-21,Winton,Winton,QLD
2024-09-22,Bairnsdale,Bairnsdale,VIC
2024-09-22,Flemington,Flemington,VIC
2024-09-22,Mt Gambier,Mt Gambier,SA
2024-09-22,Warwick,Warwick,QLD
2024-09-23,Warrnambool,Warrnambool,VIC
2024-09-24,Swan Hill,Swan Hill,VIC
2024-09-24,Yeppoon,Yeppoon,QLD
2024-09-25,Bendigo,Bendigo,VIC
2024-09-25,Doomben,Doomben,QLD
2024-09-25,Strathalbyn,Strathalbyn,SA
2024-09-26,Geelong,Geelong,VIC
2024-09-26,Ipswich,Ipswich,QLD
2024-09-27,Benalla,Benalla,VIC
2024-09-27,Bowen,Bowen,QLD
2024-09-27,Coleraine,Coleraine,VIC
2024-09-27,Moonee Valley,Moonee Valley,VIC
2024-09-27,Sunshine Coast,Sunshine Coast,QLD
2024-09-28,Atherton,Atherton,QLD
2024-09-28,Eagle Farm,Eagle Farm,QLD
2024-09-28,Gladstone,Gladstone,QLD
2024-09-28,Longreach,Longreach,QLD
2024-09-28,Mackay,Mackay,QLD
2024-09-28,Morphettville Parks,Morphettville,SA
2024-09-28,Mt Isa,Mt Isa,QLD
2024-09-28,Sandown-Hillside,Sandown,VIC
2024-09-28,Taroom,Taroom,QLD
2024-09-28,Toowoomba,Toowoomba,QLD
2024-09-29,Mornington,Mornington,VIC
2024-09-29,Port Lincoln,Port Lincoln,SA
2024-09-29,Sunshine Coast,Sunshine Coast,QLD
2024-09-30,Emerald,Emerald,QLD
2024-09-30,Moe,Moe,VIC
2024-10-01,Gatton,Gatton,QLD
2024-10-01,Tatura,Tatura,VIC
2024-10-02,Balaklava,Balaklava,SA
2024-10-02,Cranbourne,Cranbourne,VIC
2024-10-02,Eagle Farm,Eagle Farm,QLD
2024-10-03,Ballarat,Ballarat,VIC
2024-10-03,Ipswich,Ipswich,QLD
2024-10-04,Moonee Valley,Moonee Valley,VIC
2024-10-04,Rockhampton,Rockhampton,QLD
2024-10-04,Sunshine Coast,Sunshine Coast,QLD
2024-10-04,Warrnambool,Warrnambool,VIC
2024-10-05,Doomben,Doomben,QLD
2024-10-05,Eidsvold,Eidsvold,QLD
2024-10-05,Flemington,Flemington,VIC
2024-10-05,Gold Coast,Gold Coast,QLD
2024-10-05,Gordonvale,Gordonvale,QLD
2024-10-05,Gunbower,Gunbower,VIC
2024-10-05,Jundah,Jundah,QLD
2024-10-05,Morphettville,Morphettville,SA
2024-10-05,Murtoa,Murtoa,VIC
2024-10-05,Richmond,Richmond,QLD
2024-10-05,Tara,Tara,QLD
2024-10-05,Toowoomba,Toowoomba,QLD
2024-10-06,Bendigo,Bendigo,VIC
2024-10-06,Charleville,Charleville,QLD
2024-10-06,Townsville,Townsville,QLD
2024-10-07,Gawler,Gawler,SA
2024-10-07,Ipswich,Ipswich,QLD
2024-10-07,Mildura,Mildura,VIC
2024-10-08,Wangaratta,Wangaratta,VIC
2024-10-09,Doomben,Doomben,QLD
2024-10-09,Mt Gambier,Mt Gambier,SA
2024-10-09,Sale,Sale,VIC
2024-10-10,Kilcoy,Kilcoy,QLD
2024-10-10,Mornington,Mornington,VIC
2024-10-11,Cloncurry,Cloncurry,QLD
2024-10-11,Cranbourne,Cranbourne,VIC
2024-10-11,Morphettville Parks,Morphettville,SA
2024-10-11,Sunshine Coast,Sunshine Coast,QLD
2024-10-12,Atherton,Atherton,QLD
2024-10-12,Bowen,Bowen,QLD
2024-10-12,Caulfield,Caulfield,VIC
2024-10-12,Cunnamulla,Cunnamulla,QLD
2024-10-12,Eagle Farm,Eagle Farm,QLD
2024-10-12,Emerald,Emerald,QLD
2024-10-12,Gayndah,Gayndah,QLD
2024-10-12,Gold Coast Poly,Gold Coast,QLD
2024-10-12,Hamilton,Hamilton,VIC
2024-10-12,Manangatang,Manangatang,VIC
2024-10-12,Murray Bridge GH,Murray Bridge GH,SA
2024-10-12,Warwick,Warwick,QLD
2024-10-13,Port Lincoln,Port Lincoln,SA
2024-10-13,Seymour,Seymour,VIC
2024-10-13,Townsville,Townsville,QLD
2024-10-14,Bairnsdale,Bairnsdale,VIC
2024-10-15,Kilmore,Kilmore,VIC
2024-10-16,Balaklava,Balaklava,SA
2024-10-16,Caulfield,Caulfield,VIC
2024-10-16,Doomben,Doomben,QLD
2024-10-17,Ballarat,Ballarat,VIC
2024-10-17,Mackay,Mackay,QLD
2024-10-18,Ipswich,Ipswich,QLD
2024-10-18,Moe,Moe,VIC
2024-10-18,Pakenham,Pakenham,VIC
2024-10-19,Avoca,Avoca,VIC
2024-10-19,Bendigo,Bendigo,VIC
2024-10-19,Blackall,Blackall,QLD
2024-10-19,Caulfield,Caulfield,VIC
2024-10-19,Eagle Farm,Eagle Farm,QLD
2024-10-19,Gold Coast,Gold Coast,QLD
2024-10-19,Innisfail,Innisfail,QLD
2024-10-19,Mitchell,Mitchell,QLD
2024-10-19,Morphettville,Morphettville,SA
2024-10-19,Rockhampton,Rockhampton,QLD
2024-10-19,Stanthorpe,Stanthorpe,QLD
2024-10-19,Toowoomba,Toowoomba,QLD
2024-10-19,Wodonga,Wodonga,VIC
2024-10-19,Wondai,Wondai,QLD
2024-10-19,Yea,Yea,VIC
2024-10-20,Echuca,Echuca,VIC
2024-10-20,Ewan,Ewan,QLD
2024-10-20,Horsham,Horsham,VIC
2024-10-20,Sunshine Coast,Sunshine Coast,QLD
2024-10-21,Mt Isa,Mt Isa,QLD
2024-10-21,Penola,Penola,SA
2024-10-21,Warrnambool,Warrnambool,VIC
2024-10-22,Gatton,Gatton,QLD
2024-10-22,Kyneton,Kyneton,VIC
2024-10-23,Eagle Farm,Eagle Farm,QLD
2024-10-23,Geelong,Geelong,VIC
2024-10-23,Strathalbyn,Strathalbyn,SA
2024-10-24,Ballarat,Ballarat,VIC
2024-10-24,Ipswich,Ipswich,QLD
2024-10-25,Gawler,Gawler,SA
2024-10-25,Innisfail,Innisfail,QLD
2024-10-25,Moonee Valley,Moonee Valley,VIC
2024-10-25,Mornington,Mornington,VIC
2024-10-25,Sunshine Coast,Sunshine Coast,QLD
2024-10-26,Alexandra,Alexandra,VIC
2024-10-26,Charleville,Charleville,QLD
2024-10-26,Clifton,Clifton,QLD
2024-10-26,Doomben,Doomben,QLD
2024-10-26,Gladstone,Gladstone,QLD
2024-10-26,Gold Coast Poly,Gold Coast,QLD
2024-10-26,Gympie,Gympie,QLD
2024-10-26,Isisford,Isisford,QLD
2024-10-26,Moonee Valley,Moonee Valley,VIC
2024-10-26,Morphettville,Morphettville,SA
2024-10-26,Richmond,Richmond,QLD
2024-10-26,St Arnaud,St Arnaud,VIC
2024-10-26,Toowoomba,Toowoomba,QLD
2024-10-26,Townsville,Townsville,QLD
2024-10-26,Yarra Glen,Yarra Glen,VIC
2024-10-27,Port Lincoln,Port Lincoln,SA
2024-10-27,Sale,Sale,VIC
2024-10-27,Sunshine Coast,Sunshine Coast,QLD
2024-10-28,Benalla,Benalla,VIC
2024-10-29,Rockhampton,Rockhampton,QLD
2024-10-29,Swan Hill,Swan Hill,VIC
2024-10-30,Balaklava,Balaklava,SA
2024-10-30,Bendigo,Bendigo,VIC
2024-10-30,Doomben,Doomben,QLD
2024-10-31,Kilcoy,Kilcoy,QLD
2024-10-31,Warrnambool,Warrnambool,VIC
2024-11-01,Ipswich,Ipswich,QLD
2024-11-01,Kilmore,Kilmore,VIC
2024-11-01,Moonee Valley,Moonee Valley,VIC
2024-11-02,Barcaldine,Barcaldine,QLD
2024-11-02,Beaudesert,Beaudesert,QLD
2024-11-02,Cloncurry,Cloncurry,QLD
2024-11-02,Dalby,Dalby,QLD
2024-11-02,Eagle Farm,Eagle Farm,QLD
2024-11-02,Flemington,Flemington,VIC
2024-11-02,Gold Coast,Gold Coast,QLD
2024-11-02,Healesville,Healesville,VIC
2024-11-02,Home Hill,Home Hill,QLD
2024-11-02,Morphettville,Morphettville,SA
2024-11-02,Mortlake,Mortlake,VIC
2024-11-02,Toowoomba,Toowoomba,QLD
2024-11-02,Traralgon,Traralgon,VIC
2024-11-02,Wycheproof,Wycheproof,VIC
2024-11-02,Yeppoon,Yeppoon,QLD
2024-11-03,Innisfail,Innisfail,QLD
2024-11-03,Mornington,Mornington,VIC
2024-11-03,Naracoorte,Naracoorte,SA
2024-11-04,Ballarat,Ballarat,VIC
2024-11-05,Bairnsdale,Bairnsdale,VIC
2024-11-05,Bundaberg,Bundaberg,QLD
2024-11-05,Charleville,Charleville,QLD
2024-11-05,Eagle Farm,Eagle Farm,QLD
2024-11-05,Echuca,Echuca,VIC
2024-11-05,Flemington,Flemington,VIC
2024-11-05,Gold Coast Poly,Gold Coast,QLD
2024-11-05,Kumbia,Kumbia,QLD
2024-11-05,Mackay,Mackay,QLD
2024-11-05,Mansfield,Mansfield,VIC
2024-11-05,Mildura,Mildura,VIC
2024-11-05,Morphettville,Morphettville,SA
2024-11-05,Sunshine Coast,Sunshine Coast,QLD
2024-11-05,Toowoomba,Toowoomba,QLD
2024-11-05,Townsville,Townsville,QLD
2024-11-05,Wangaratta,Wangaratta,VIC
2024-11-06,Kyneton,Kyneton,VIC
2024-11-06,Port Lincoln,Port Lincoln,SA
2024-11-07,Flemington,Flemington,VIC
2024-11-07,Gawler,Gawler,SA
2024-11-07,Ipswich,Ipswich,QLD
2024-11-08,Hamilton,Hamilton,VIC
2024-11-08,Pakenham,Pakenham,VIC
2024-11-08,Rockhampton,Rockhampton,QLD
2024-11-09,Balnarring,Balnarring,VIC
2024-11-09,Cooktown,Cooktown,QLD
2024-11-09,Dalby,Dalby,QLD
2024-11-09,Doomben,Doomben,QLD
2024-11-09,Esk,Esk,QLD
2024-11-09,Flemington,Flemington,VIC
2024-11-09,Geelong,Geelong,VIC
2024-11-09,Gold Coast Poly,Gold Coast,QLD
2024-11-09,Moranbah,Moranbah,QLD
2024-11-09,Morphettville Parks,Morphettville,SA
2024-11-09,Toowoomba,Toowoomba,QLD
2024-11-10,Ararat,Ararat,VIC
2024-11-10,Benalla,Benalla,VIC
2024-11-10,Longreach,Longreach,QLD
2024-11-10,Sunshine Coast,Sunshine Coast,QLD
2024-11-11,Mt Isa,Mt Isa,QLD
2024-11-11,Warrnambool,Warrnambool,VIC
2024-11-12,Mornington,Mornington,VIC
2024-11-13,Bendigo,Bendigo,VIC
2024-11-13,Doomben,Doomben,QLD
2024-11-13,Murray Bridge GH,Murray Bridge GH,SA
2024-11-14,Ballarat,Ballarat,VIC
2024-11-14,Mackay,Mackay,QLD
2024-11-15,Moonee Valley,Moonee Valley,VIC
2024-11-15,Mt Gambier,Mt Gambier,SA
2024-11-15,Seymour,Seymour,VIC
2024-11-16,Caulfield,Caulfield,VIC
2024-11-16,Clermont,Clermont,QLD
2024-11-16,Dunkeld,Dunkeld,VIC
2024-11-16,Ingham,Ingham,QLD
2024-11-16,Ipswich,Ipswich,QLD
2024-11-16,Morphettville Parks,Morphettville,SA
2024-11-16,Mt Isa,Mt Isa,QLD
2024-11-16,Mt Perry,Mt Perry,QLD
2024-11-16,Roma,Roma,QLD
2024-11-16,Sunshine Coast,Sunshine Coast,QLD
2024-11-16,Toowoomba,Toowoomba,QLD
2024-11-16,Yea,Yea,VIC
2024-11-17,Donald,Donald,VIC
2024-11-17,Geelong,Geelong,VIC
2024-11-17,Townsville,Townsville,QLD
2024-11-18,Kyneton,Kyneton,VIC
2024-11-18,Warwick,Warwick,QLD
2024-11-19,Bairnsdale,Bairnsdale,VIC
2024-11-19,Rockhampton,Rockhampton,QLD
2024-11-20,Balaklava,Balaklava,SA
2024-11-20,Caulfield Heath,Caulfield,VIC
2024-11-21,Moe,Moe,VIC
2024-11-22,Cairns,Cairns,QLD
2024-11-22,Moonee Valley,Moonee Valley,VIC
2024-11-22,Sunshine Coast Poly,Sunshine Coast,QLD
2024-11-23,Atherton,Atherton,QLD
2024-11-23,Barcaldine,Barcaldine,QLD
2024-11-23,Cranbourne,Cranbourne,VIC
2024-11-23,Emerald,Emerald,QLD
2024-11-23,Gold Coast Poly,Gold Coast,QLD
2024-11-23,Gympie,Gympie,QLD
2024-11-23,Healesville,Healesville,VIC
2024-11-23,Morphettville,Morphettville,SA
2024-11-23,Penshurst,Penshurst,VIC
2024-11-23,Pentland,Pentland,QLD
2024-11-23,Tatura,Tatura,VIC
2024-11-23,Toowoomba,Toowoomba,QLD
2024-11-24,Kilmore,Kilmore,VIC
2024-11-24,Strathalbyn,Strathalbyn,SA
2024-11-24,Sunshine Coast Poly,Sunshine Coast,QLD
2024-11-24,Swan Hill,Swan Hill,VIC
2024-11-26,Ararat,Ararat,VIC
2024-11-26,Mackay,Mackay,QLD
2024-11-27,Doomben,Doomben,QLD
2024-11-27,Gawler,Gawler,SA
2024-11-27,Geelong,Geelong,VIC
2024-11-28,Caulfield Heath,Caulfield,VIC
2024-11-28,Ipswich,Ipswich,QLD
2024-11-28,Townsville,Townsville,QLD
2024-11-29,Moonee Valley,Moonee Valley,VIC
2024-11-29,Naracoorte,Naracoorte,SA
2024-11-29,Rockhampton,Rockhampton,QLD
2024-11-29,Sunshine Coast,Sunshine Coast,QLD
2024-11-29,Wodonga,Wodonga,VIC
2024-11-30,Caulfield,Caulfield,VIC
2024-11-30,Doomben,Doomben,QLD
2024-11-30,Gold Coast,Gold Coast,QLD
2024-11-30,Goondiwindi,Goondiwindi,QLD
2024-11-30,Morphettville Parks,Morphettville,SA
2024-11-30,Thangool,Thangool,QLD
2024-11-30,Toowoomba,Toowoomba,QLD
2024-11-30,Woolamai,Woolamai,VIC
2024-11-30,Yarra Glen,Yarra Glen,VIC
2024-12-01,Clare,Clare,SA
2024-12-01,Sunshine Coast,Sunshine Coast,QLD
2024-12-01,Warrnambool,Warrnambool,VIC
2024-12-02,Dalby,Dalby,QLD
2024-12-03,Bendigo,Bendigo,VIC
2024-12-03,Cairns,Cairns,QLD
2024-12-04,Balaklava,Balaklava,SA
2024-12-04,Caulfield Heath,Caulfield,VIC
2024-12-04,Ipswich,Ipswich,QLD
2024-12-05,Geelong,Geelong,VIC
2024-12-05,Townsville,Townsville,QLD
2024-12-06,Doomben,Doomben,QLD
2024-12-06,Moe,Moe,VIC
2024-12-06,Moonee Valley,Moonee Valley,VIC
2024-12-06,Mornington,Mornington,VIC
2024-12-06,Port Lincoln,Port Lincoln,SA
2024-12-07,Atherton,Atherton,QLD
2024-12-07,Ballarat,Ballarat,VIC
2024-12-07,Balnarring,Balnarring,VIC
2024-12-07,Bundaberg,Bundaberg,QLD
2024-12-07,Colac,Colac,VIC
2024-12-07,Eagle Farm,Eagle Farm,QLD
2024-12-07,Gold Coast,Gold Coast,QLD
2024-12-07,Home Hill,Home Hill,QLD
2024-12-07,Morphettville Parks,Morphettville,SA
2024-12-07,Mt Isa,Mt Isa,QLD
2024-12-07,Rockhampton,Rockhampton,QLD
2024-12-07,Roma,Roma,QLD
2024-12-07,Texas,Texas,QLD
2024-12-07,Toowoomba,Toowoomba,QLD
2024-12-07,Wangaratta,Wangaratta,VIC
2024-12-08,Murray Bridge GH,Murray Bridge GH,SA
2024-12-08,Sunshine Coast,Sunshine Coast,QLD
2024-12-08,Werribee,Werribee,VIC
2024-12-10,Hamilton,Hamilton,VIC
2024-12-11,Ipswich,Ipswich,QLD
2024-12-11,Mornington,Mornington,VIC
2024-12-11,Strathalbyn,Strathalbyn,SA
2024-12-12,Caulfield Heath,Caulfield,VIC
2024-12-12,Kyneton,Kyneton,VIC
2024-12-13,Cranbourne,Cranbourne,VIC
2024-12-13,Geelong,Geelong,VIC
2024-12-13,Moonee Valley,Moonee Valley,VIC
2024-12-13,Morphettville,Morphettville,SA
2024-12-13,Sunshine Coast,Sunshine Coast,QLD
2024-12-13,Townsville,Townsville,QLD
2024-12-14,Benalla,Benalla,VIC
2024-12-14,Caulfield Heath,Caulfield,VIC
2024-12-14,Chinchilla,Chinchilla,QLD
2024-12-14,Eagle Farm,Eagle Farm,QLD
2024-12-14,Gawler,Gawler,SA
2024-12-14,Gladstone,Gladstone,QLD
2024-12-14,Gold Coast Poly,Gold Coast,QLD
2024-12-14,Healesville,Healesville,VIC
2024-12-14,Innisfail,Innisfail,QLD
2024-12-14,Mackay,Mackay,QLD
2024-12-14,Nanango,Nanango,QLD
2024-12-14,Stawell,Stawell,VIC
2024-12-14,Toowoomba,Toowoomba,QLD
2024-12-15,Bendigo,Bendigo,VIC
2024-12-15,Sunshine Coast,Sunshine Coast,QLD
2024-12-17,Bordertown,Bordertown,SA
2024-12-17,Cairns,Cairns,QLD
2024-12-17,Moe,Moe,VIC
2024-12-18,Caulfield Heath,Caulfield,VIC
2024-12-18,Ipswich,Ipswich,QLD
2024-12-18,Port Lincoln,Port Lincoln,SA
2024-12-19,Rockhampton,Rockhampton,QLD
2024-12-19,Seymour,Seymour,VIC
2024-12-20,Cranbourne,Cranbourne,VIC
2024-12-20,Gatton,Gatton,QLD
2024-12-20,Gold Coast,Gold Coast,QLD
2024-12-20,Oakbank,Oakbank,SA
2024-12-20,Yarra Glen,Yarra Glen,VIC
2024-12-21,Eagle Farm,Eagle Farm,QLD
2024-12-21,Ipswich,Ipswich,QLD
2024-12-21,Murray Bridge GH,Murray Bridge GH,SA
2024-12-21,Pakenham,Pakenham,VIC
2024-12-21,Toowoomba,Toowoomba,QLD
2024-12-21,Werribee,Werribee,VIC
2024-12-21,Woolamai,Woolamai,VIC
2024-12-22,Horsham,Horsham,VIC
2024-12-22,Mt Gambier,Mt Gambier,SA
2024-12-22,Sale,Sale,VIC
2024-12-22,Sunshine Coast,Sunshine Coast,QLD
2024-12-23,Mackay,Mackay,QLD
2024-12-23,Wangaratta,Wangaratta,VIC
2024-12-26,Caulfield Heath,Caulfield,VIC
2024-12-26,Drouin,Drouin,VIC
2024-12-26,Mareeba,Mareeba,QLD
2024-12-26,Morphettville Parks,Morphettville,SA
2024-12-26,Sunshine Coast,Sunshine Coast,QLD
